enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,target
19369,city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,11,>4,13,0.0
28094,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,50,1.0
19511,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,10,1,72,0.0
5117,city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,5,never,13,0.0
27852,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,2,21,0.0
24907,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,4,66,0.0
20311,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,2,42,0.0
6148,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,1,78,1.0
10998,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,2,146,0.0
21026,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Other,1,1,7,0.0
19851,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,4,4,67,0.0
1147,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,11,1,16,0.0
25935,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,2,57,1.0
12788,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,7,>4,6,0.0
280,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,2,34,1.0
2328,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1,114,0.0
4611,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,never,33,0.0
6780,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,3,77,1.0
2363,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,302,1.0
6810,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,6,1.0
27328,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,1,55,0.0
597,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1,39,0.0
15894,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1,57,1.0
30806,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,7,2,310,0.0
17344,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,>4,34,1.0
158,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,1,92,1.0
8021,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,45,1.0
15087,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1,57,0.0
11951,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,10,1,50,0.0
11747,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,88,0.0
22586,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,2,37,0.0
12822,city_16,0.91,Male,Has relevent experience,Part time course,Phd,STEM,>20,>4,29,0.0
28442,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,157,1.0
4143,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,2,29,0.0
16078,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,>4,45,0.0
17155,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,90,0.0
25961,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,1,95,0.0
10425,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1,12,0.0
4126,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,>4,90,0.0
28558,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,never,54,1.0
14461,city_155,0.556,Male,No relevent experience,no_enrollment,Graduate,STEM,1,1,290,1.0
30217,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,>4,6,0.0
29943,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,1,70,0.0
23005,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,2,50,0.0
4941,city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,never,21,0.0
9355,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,11,1,156,1.0
27147,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,4,4,18,0.0
11122,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Graduate,Other,15,1,17,0.0
2264,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,2,108,0.0
24046,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,2,22,0.0
4661,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,2,66,0.0
27734,city_73,0.754,Male,No relevent experience,no_enrollment,Graduate,STEM,6,never,134,1.0
19217,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,>4,38,0.0
22339,city_74,0.579,Male,No relevent experience,Part time course,Graduate,STEM,3,never,47,1.0
6542,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1,13,0.0
5308,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1,25,0.0
26258,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,>4,20,1.0
10891,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,>4,15,0.0
20651,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,1,6,1.0
20247,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1,4,0.0
33307,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,4,45,0.0
20232,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,1,86,1.0
23912,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,Other,<1,2,59,0.0
28604,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,39,0.0
8303,city_13,0.8270000000000001,Female,Has relevent experience,no_enrollment,Masters,STEM,6,1,130,0.0
29214,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1,168,0.0
3157,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,1,198,0.0
2452,city_136,0.897,Female,No relevent experience,no_enrollment,Masters,STEM,6,4,72,0.0
25009,city_28,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,2,1,40,0.0
11172,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,1,138,0.0
15053,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,20,1,334,0.0
3626,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,3,1,148,0.0
12715,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,>20,2,220,0.0
7932,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,2,17,0.0
4444,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,2,102,0.0
18599,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,4,4,40,1.0
1120,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,65,0.0
22471,city_83,0.923,Male,Has relevent experience,no_enrollment,Phd,STEM,7,4,26,0.0
15033,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,4,2,41,0.0
8037,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1,109,0.0
178,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1,106,0.0
22049,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,>4,79,0.0
13081,city_46,0.762,Female,No relevent experience,Full time course,Graduate,STEM,3,>4,122,1.0
11389,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,>4,118,0.0
24532,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,97,0.0
14239,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,>4,132,0.0
32999,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,3,2,328,1.0
30471,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,2,1,170,0.0
28339,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,12,2,34,0.0
32895,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,2,66,0.0
11881,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,>4,45,0.0
2955,city_67,0.855,Other,No relevent experience,Full time course,Graduate,STEM,4,2,25,0.0
1799,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,14,>4,92,0.0
18738,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,>4,20,0.0
26840,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Other,7,2,18,0.0
16707,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1,17,0.0
17890,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1,50,0.0
18636,city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,17,>4,107,0.0
19041,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,22,0.0
9870,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,2,142,0.0
8242,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,4,144,1.0
4109,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1,30,0.0
5915,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,17,>4,26,0.0
28076,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1,64,1.0
21205,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,43,1.0
18845,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,3,40,0.0
21400,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,>4,28,0.0
1380,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1,34,0.0
28982,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,3,28,0.0
18640,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,4,12,1.0
11428,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1,322,0.0
33336,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,3,1,43,0.0
8705,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,3,52,1.0
12160,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1,11,0.0
5003,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,9,0.0
19492,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,7,never,33,1.0
22114,city_37,0.794,Male,Has relevent experience,Full time course,Graduate,STEM,14,1,100,0.0
2711,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,8,2,288,0.0
717,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,41,1.0
25152,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,12,4,91,1.0
10974,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,2,8,0.0
20896,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1,84,0.0
17722,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,>4,57,0.0
9037,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,6,1,48,0.0
21597,city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,No Major,9,1,50,0.0
716,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,>4,122,0.0
22111,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,130,0.0
12686,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1,58,0.0
9036,city_21,0.624,Male,Has relevent experience,Full time course,Phd,STEM,4,2,17,0.0
32184,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,3,1,29,0.0
2121,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1,42,0.0
17261,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1,14,0.0
9390,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,89,1.0
26696,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,>4,23,0.0
4308,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,1,25,0.0
2502,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,1,154,0.0
25738,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,3,11,1.0
29818,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,1,never,48,1.0
18763,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1,46,1.0
26851,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,2,36,0.0
18467,city_40,0.7759999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,15,2,25,0.0
28114,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,40,0.0
5844,city_91,0.691,Female,Has relevent experience,Full time course,Graduate,STEM,10,1,64,0.0
29850,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,2,15,1.0
18399,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1,96,0.0
32405,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Other,2,1,72,0.0
28525,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,>4,3,0.0
21448,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,never,84,1.0
929,city_138,0.836,Female,No relevent experience,no_enrollment,Masters,STEM,6,1,22,0.0
28154,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,>4,17,0.0
27505,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,100,0.0
10751,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1,324,0.0
4826,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,>4,25,0.0
3735,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,36,0.0
32291,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,4,50,0.0
31821,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,21,0.0
4163,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,83,0.0
24602,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,17,0.0
4058,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1,32,1.0
6828,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,1,60,1.0
15519,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,15,0.0
11303,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20,>4,54,0.0
17594,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1,36,0.0
14467,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,1,47,1.0
12175,city_61,0.913,Male,No relevent experience,Full time course,Graduate,STEM,1,never,30,1.0
32361,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1,83,0.0
13691,city_30,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,26,0.0
26702,city_114,0.926,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,1,86,0.0
4396,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1,256,0.0
3179,city_73,0.754,Female,Has relevent experience,Full time course,Masters,STEM,15,2,32,0.0
23361,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,18,>4,7,0.0
659,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,178,1.0
24326,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,24,0.0
1720,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,1,1,35,0.0
23611,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1,74,1.0
23811,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Business Degree,11,1,17,1.0
28918,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,2,88,0.0
9735,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,12,0.0
8482,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,1,22,0.0
33136,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,3,15,1.0
22959,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,1,102,1.0
16737,city_116,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,12,2,4,0.0
24498,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1,8,1.0
32774,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,1,98,0.0
9829,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,11,never,154,0.0
30272,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,1,69,0.0
7945,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1,146,0.0
4423,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,18,>4,109,0.0
8531,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1,28,0.0
6476,city_1,0.847,Male,No relevent experience,Full time course,Graduate,STEM,11,3,194,0.0
32750,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,>4,134,0.0
24111,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1,3,0.0
2961,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,14,2,102,0.0
28325,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1,96,0.0
19524,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1,26,1.0
6417,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,4,192,1.0
21767,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4,92,1.0
31641,city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,>20,>4,4,0.0
386,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,178,0.0
3241,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,never,15,0.0
4149,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,3,34,0.0
13519,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1,30,0.0
10146,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,46,1.0
8692,city_28,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,2,1,37,0.0
1012,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,16,3,58,0.0
16704,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,7,2,16,1.0
23256,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,>4,64,0.0
